21206990,20050220,5:00:00,100,0027
21206990,20050220,6:00:00,100,0027
21206990,20050220,7:00:00,100,0027
21206990,20050220,8:00:00,---[10],0027
21206990,20050220,9:00:00,65,0027
21206990,20050220,10:00:00,59,0027
21206990,20050220,11:00:00,51,0027
21206990,20050220,12:00:00,50,0027
21206990,20050220,13:00:00,69,0027
21206990,20050220,14:00:00,70,0027
21206990,20050220,15:00:00,74,0027
21206990,20050220,16:00:00,81,0027
21206990,20050220,17:00:00,94,0027
21206990,20050220,18:00:00,98,0027
21206990,20050220,19:00:00,100,0027
21206990,20050220,20:00:00,100,0027
21206990,20050220,21:00:00,100,0027
21206990,20050220,22:00:00,100,0027
21206990,20050220,23:00:00,100,0027
21206990,20050221,0:00:00,100,0027
21206990,20050221,1:00:00,100,0027
21206990,20050221,2:00:00,100,0027
21206990,20050221,3:00:00,100,0027
21206990,20050221,4:00:00,100,0027
21206990,20050221,5:00:00,100,0027
21206990,20050221,6:00:00,100,0027
21206990,20050221,7:00:00,100,0027
21206990,20050221,8:00:00,100,0027
21206990,20050221,9:00:00,80,0027
21206990,20050221,10:00:00,45,0027
21206990,20050221,11:00:00,40,0027
21206990,20050221,12:00:00,43,0027
21206990,20050221,13:00:00,59,0027
21206990,20050221,14:00:00,65,0027
21206990,20050221,15:00:00,65,0027
21206990,20050221,16:00:00,69,0027
21206990,20050221,17:00:00,76,0027
21206990,20050221,18:00:00,84,0027
21206990,20050221,19:00:00,91,0027
21206990,20050221,20:00:00,99,0027
21206990,20050221,21:00:00,100,0027
21206990,20050221,22:00:00,100,0027
21206990,20050221,23:00:00,100,0027
21206990,20050222,0:00:00,100,0027
21206990,20050222,1:00:00,100,0027
21206990,20050222,2:00:00,100,0027
21206990,20050222,3:00:00,100,0027
21206990,20050222,4:00:00,100,0027
21206990,20050222,5:00:00,100,0027
21206990,20050222,6:00:00,100,0027
21206990,20050222,7:00:00,100,0027
21206990,20050222,8:00:00,100,0027
21206990,20050222,9:00:00,67,0027
21206990,20050222,10:00:00,57,0027
21206990,20050222,11:00:00,51,0027
21206990,20050222,12:00:00,60,0027
21206990,20050222,13:00:00,61,0027
21206990,20050222,14:00:00,58,0027
21206990,20050222,15:00:00,60,0027
21206990,20050222,16:00:00,68,0027
21206990,20050222,17:00:00,71,0027
21206990,20050222,18:00:00,80,0027
21206990,20050222,19:00:00,88,0027
21206990,20050222,20:00:00,96,0027
21206990,20050222,21:00:00,94,0027
21206990,20050222,22:00:00,98,0027
21206990,20050222,23:00:00,---[10],0027
21206990,20050223,0:00:00,99,0027
21206990,20050223,1:00:00,100,0027
21206990,20050223,2:00:00,100,0027
21206990,20050223,3:00:00,100,0027
21206990,20050223,4:00:00,100,0027
21206990,20050223,5:00:00,100,0027
21206990,20050223,6:00:00,100,0027
21206990,20050223,7:00:00,100,0027
21206990,20050223,8:00:00,96,0027
21206990,20050223,9:00:00,72,0027
21206990,20050223,10:00:00,55,0027
21206990,20050223,11:00:00,44,0027
21206990,20050223,12:00:00,35,0027
21206990,20050223,13:00:00,60,0027
21206990,20050223,14:00:00,61,0027
21206990,20050223,15:00:00,64,0027
21206990,20050223,16:00:00,67,0027
21206990,20050223,17:00:00,70,0027
21206990,20050223,18:00:00,78,0027
21206990,20050223,19:00:00,91,0027
21206990,20050223,20:00:00,96,0027
21206990,20050223,21:00:00,98,0027
21206990,20050223,22:00:00,100,0027
21206990,20050223,23:00:00,100,0027
21206990,20050224,0:00:00,100,0027
21206990,20050224,1:00:00,100,0027
21206990,20050224,2:00:00,100,0027
21206990,20050224,3:00:00,100,0027
21206990,20050224,4:00:00,100,0027
21206990,20050224,5:00:00,100,0027
21206990,20050224,6:00:00,100,0027
21206990,20050224,7:00:00,100,0027
21206990,20050224,8:00:00,97,0027
21206990,20050224,9:00:00,62,0027
21206990,20050224,10:00:00,43,0027
21206990,20050224,11:00:00,42,0027
21206990,20050224,12:00:00,61,0027
21206990,20050224,13:00:00,59,0027
21206990,20050224,14:00:00,62,0027
21206990,20050224,15:00:00,63,0027
21206990,20050224,16:00:00,62,0027
21206990,20050224,17:00:00,56,0027
21206990,20050224,18:00:00,67,0027
21206990,20050224,19:00:00,89,0027
21206990,20050224,20:00:00,94,0027
21206990,20050224,21:00:00,100,0027
21206990,20050224,22:00:00,100,0027
21206990,20050224,23:00:00,90,0027
21206990,20050225,0:00:00,91,0027
21206990,20050225,1:00:00,100,0027
21206990,20050225,2:00:00,100,0027
21206990,20050225,3:00:00,100,0027
21206990,20050225,4:00:00,100,0027
21206990,20050225,5:00:00,100,0027
21206990,20050225,6:00:00,100,0027
21206990,20050225,7:00:00,100,0027
21206990,20050225,8:00:00,81,0027
21206990,20050225,9:00:00,61,0027
21206990,20050225,10:00:00,41,0027
21206990,20050225,11:00:00,44,0027
21206990,20050225,12:00:00,32,0027
21206990,20050225,13:00:00,35,0027
21206990,20050225,14:00:00,43,0027
21206990,20050225,15:00:00,53,0027
21206990,20050225,16:00:00,55,0027
21206990,20050225,17:00:00,59,0027
21206990,20050225,18:00:00,49,0027
21206990,20050225,19:00:00,57,0027
21206990,20050225,20:00:00,69,0027
21206990,20050225,21:00:00,91,0027
21206990,20050225,22:00:00,96,0027
21206990,20050225,23:00:00,---[10],0027
21206990,20050226,0:00:00,100,0027
21206990,20050226,1:00:00,100,0027
21206990,20050226,2:00:00,100,0027
21206990,20050226,3:00:00,100,0027
21206990,20050226,4:00:00,100,0027
21206990,20050226,5:00:00,100,0027
21206990,20050226,6:00:00,---[10],0027
21206990,20050226,7:00:00,100,0027
21206990,20050226,8:00:00,100,0027
21206990,20050226,9:00:00,59,0027
21206990,20050226,10:00:00,51,0027
21206990,20050226,11:00:00,45,0027
21206990,20050226,12:00:00,56,0027
21206990,20050226,13:00:00,60,0027
21206990,20050226,14:00:00,63,0027
21206990,20050226,15:00:00,68,0027
21206990,20050226,16:00:00,71,0027
21206990,20050226,17:00:00,---[10],0027
21206990,20050226,18:00:00,80,0027
21206990,20050226,19:00:00,86,0027
21206990,20050226,20:00:00,92,0027
21206990,20050226,21:00:00,94,0027
21206990,20050226,22:00:00,98,0027
21206990,20050226,23:00:00,97,0027
21206990,20050227,0:00:00,92,0027
21206990,20050227,1:00:00,93,0027
21206990,20050227,2:00:00,99,0027
21206990,20050227,3:00:00,100,0027
21206990,20050227,4:00:00,100,0027
21206990,20050227,5:00:00,100,0027
21206990,20050227,6:00:00,100,0027
21206990,20050227,7:00:00,100,0027
21206990,20050227,8:00:00,71,0027
21206990,20050227,9:00:00,64,0027
21206990,20050227,10:00:00,55,0027
21206990,20050227,11:00:00,54,0027
21206990,20050227,12:00:00,66,0027
21206990,20050227,13:00:00,58,0027
21206990,20050227,14:00:00,65,0027
21206990,20050227,15:00:00,70,0027
21206990,20050227,16:00:00,70,0027
21206990,20050227,17:00:00,79,0027
21206990,20050227,18:00:00,86,0027
21206990,20050227,19:00:00,91,0027
21206990,20050227,20:00:00,97,0027
21206990,20050227,21:00:00,96,0027
21206990,20050227,22:00:00,97,0027
21206990,20050227,23:00:00,97,0027
21206990,20050228,0:00:00,98,0027
21206990,20050228,1:00:00,99,0027
21206990,20050228,2:00:00,97,0027
21206990,20050228,3:00:00,98,0027
21206990,20050228,4:00:00,96,0027
21206990,20050228,5:00:00,94,0027
21206990,20050228,6:00:00,96,0027
21206990,20050228,7:00:00,91,0027
21206990,20050228,8:00:00,82,0027
21206990,20050228,9:00:00,73,0027
21206990,20050228,10:00:00,64,0027
21206990,20050228,11:00:00,65,0027
21206990,20050228,12:00:00,59,0027
21206990,20050228,13:00:00,51,0027
21206990,20050228,14:00:00,59,0027
21206990,20050228,15:00:00,77,0027
21206990,20050228,16:00:00,---[10],0027
21206990,20050228,17:00:00,84,0027
21206990,20050228,18:00:00,96,0027
21206990,20050228,19:00:00,97,0027
21206990,20050228,20:00:00,99,0027
21206990,20050228,21:00:00,100,0027
21206990,20050228,22:00:00,100,0027
21206990,20050228,23:00:00,100,0027
21206990,20050301,0:00:00,100,0027
21206990,20050301,1:00:00,100,0027
21206990,20050301,2:00:00,100,0027
21206990,20050301,3:00:00,100,0027
21206990,20050301,4:00:00,100,0027
21206990,20050301,5:00:00,100,0027
21206990,20050301,6:00:00,100,0027
21206990,20050301,7:00:00,100,0027
21206990,20050301,8:00:00,98,0027
21206990,20050301,9:00:00,76,0027
21206990,20050301,10:00:00,60,0027
21206990,20050301,11:00:00,58,0027
21206990,20050301,12:00:00,68,0027
21206990,20050301,13:00:00,67,0027
21206990,20050301,14:00:00,64,0027
21206990,20050301,15:00:00,67,0027
21206990,20050301,16:00:00,76,0027
21206990,20050301,17:00:00,82,0027
21206990,20050301,18:00:00,87,0027
21206990,20050301,19:00:00,97,0027
21206990,20050301,20:00:00,98,0027
21206990,20050301,21:00:00,99,0027
21206990,20050301,22:00:00,100,0027
21206990,20050301,23:00:00,100,0027
21206990,20050302,0:00:00,100,0027
21206990,20050302,1:00:00,100,0027
21206990,20050302,2:00:00,100,0027
21206990,20050302,3:00:00,100,0027
21206990,20050302,4:00:00,100,0027
21206990,20050302,5:00:00,100,0027
21206990,20050302,6:00:00,100,0027
21206990,20050302,7:00:00,100,0027
21206990,20050302,8:00:00,79,0027
21206990,20050302,9:00:00,61,0027
21206990,20050302,10:00:00,57,0027
21206990,20050302,11:00:00,50,0027
21206990,20050302,12:00:00,50,0027
21206990,20050302,13:00:00,59,0027
21206990,20050302,14:00:00,68,0027
21206990,20050302,15:00:00,66,0027
21206990,20050302,16:00:00,72,0027
21206990,20050302,17:00:00,74,0027
21206990,20050302,18:00:00,86,0027
21206990,20050302,19:00:00,88,0027
21206990,20050302,20:00:00,91,0027
21206990,20050302,21:00:00,97,0027
21206990,20050302,22:00:00,98,0027
21206990,20050302,23:00:00,100,0027
21206990,20050303,0:00:00,100,0027
21206990,20050303,1:00:00,100,0027
21206990,20050303,2:00:00,100,0027
21206990,20050303,3:00:00,100,0027
21206990,20050303,4:00:00,99,0027
21206990,20050303,5:00:00,100,0027
21206990,20050303,6:00:00,100,0027
21206990,20050303,7:00:00,100,0027
21206990,20050303,8:00:00,78,0027
21206990,20050303,9:00:00,69,0027
21206990,20050303,10:00:00,62,0027
21206990,20050303,11:00:00,67,0027
21206990,20050303,12:00:00,85,0027
