cod,NOMBRE,DEPTO,MPIO,LATITUD,LONGITUD,FECHA_INST,FECHA_SUSP
26030070,DINDE    [26030070],CAUCA,CAJIBÍO,2.6974166667,-76.7547222222,15/12/1975,
26030080,ROMELIA LA [26030080],CAUCA,EL TAMBO,2.6228055556,-76.8951111111,15/11/1976,
26030090,REMOLINO ALERTAS   ,CAUCA,EL TAMBO,2.515,-76.8297222222,15/09/1979,
26030100,JULUMITO ALERTAS ,CAUCA,POPAYÁN,2.4833333333,-76.6166666667,15/05/1979,15/03/2002
26030110,MUNCHIQUE-CARPINTE ,CAUCA,EL TAMBO,2.4666666667,-76.9333333333,15/01/1947,15/09/1992
26030150,SALVAJINA LA   [26030150],CAUCA,SUÁREZ,2.9433333333,-76.7069444444,15/04/1972,
26035020,MUNCHIQUE [26035020],CAUCA,EL TAMBO,2.5166666667,-76.9666666667,15/04/1971,15/09/1992
26035030,APTO G L VALENCIA ,CAUCA,POPAYÁN,2.4528888889,-76.60875,15/06/1941,
26035040,SALVAJINA LA [26035040],CAUCA,SUÁREZ,2.95,-76.7,15/04/1972,31/03/2008
26035070,CARPINTERIAS HDA ,CAUCA,EL TAMBO,2.4666666667,-76.9333333333,15/08/1992,15/10/2002
26035090,LA LAGUNA DE CAJIBIO ,CAUCA,CAJIBÍO,2.699175,-76.5954444444,04/10/2004,06/01/2016
26035100,HDA SUECIA AUTOMATICA ,CAUCA,EL TAMBO,2.4795555556,-76.82775,23/11/2005,
26037010,REMOLINO    [26037010],CAUCA,EL TAMBO,2.5146388889,-76.8313333333,15/05/1966,
26037020,TRAVIEZA LA [26037020],CAUCA,POPAYÁN,2.3833333333,-76.65,15/05/1966,15/02/1977
26037030,PTE CARRETERA   ,CAUCA,EL TAMBO,2.4780555556,-76.7252222222,15/01/1974,
26040040,MIRANDA 1 [26040040],CAUCA,MIRANDA,3.2666666667,-76.2666666667,15/05/1946,15/07/1971
26040050,RIO PALO [26040050],CAUCA,CALOTO,3.0706111111,-76.3778333333,15/07/1964,15/09/1971
26040250,CORINTO    [26040250],CAUCA,CORINTO,3.1791111111,-76.2476944444,15/01/1972,
26040260,TORIBIO ALERTAS   ,CAUCA,TORIBÍO,2.9523611111,-76.2622222222,15/02/1980,
26040280,TACUEYO [26040280],CAUCA,JAMBALÓ,2.7333333333,-76.3333333333,15/03/1966,15/08/1972
26040290,AGUADA LA   [26040290],CAUCA,CALDONO,2.8805277778,-76.4075,15/06/1972,
26040300,BOCATOMA ALERTAS ,CAUCA,CALOTO,3.0833333333,-76.35,15/09/1979,15/04/2002
26040310,RIO PALO   [26040310],CAUCA,CALOTO,3.0706111111,-76.3778333333,15/07/1964,
26040320,TACUEYO [26040320],CAUCA,TORIBÍO,3.05,-76.2333333333,15/01/1966,15/07/1971
26045010,ING BENGALA   [26045010],CAUCA,PUERTO TEJADA,3.2628055556,-76.4144722222,15/05/1965,
26045020,TACUEYO [26045020],CAUCA,TORIBÍO,3.0333333333,-76.2333333333,15/08/1972,15/03/1979
26045030,PITAYO [26045030],CAUCA,SILVIA,2.7333333333,-76.3333333333,15/04/1971,15/08/1974
26047020,BOCAT RIO PALO  ,CAUCA,CALOTO,3.0619722222,-76.3487777778,15/08/1945,
26047100,CANAL PALO [26047100],CAUCA,CALOTO,3.0833333333,-76.35,15/11/1982,15/09/2005
26050040,JAMUNDI POTRERITO ,VALLE DEL CAUCA,JAMUNDÍ,3.2744444444,-76.5416666667,15/05/1946,15/04/1972
26050050,SAN ANTONIO [26050050],VALLE DEL CAUCA,JAMUNDÍ,3.2333333333,-76.6666666667,15/06/1946,15/02/1972
26050060,SUAREZ    [26050060],CAUCA,BUENOS AIRES,2.9545555556,-76.6961111111,15/01/1952,
26050270,SILENCIOSO EL   [26050270],CAUCA,BUENOS AIRES,3.1156388889,-76.7194166667,15/04/1972,
26055020,TIMBA [26055020],CAUCA,BUENOS AIRES,3.1171111111,-76.6240277778,15/05/1932,15/07/1979
26055030,SUAREZ [26055030],CAUCA,BUENOS AIRES,2.9545555556,-76.6961111111,15/05/1932,15/04/1984
26055050,POTRERITO [26055050],VALLE DEL CAUCA,JAMUNDÍ,3.2431944444,-76.5924166667,15/03/1972,15/07/1995
26055070,UNIV DEL VALLE  ,VALLE DEL CAUCA,CALI,3.378,-76.5338888889,15/12/1965,
26055100,FARALLONES AUTOM   ,VALLE DEL CAUCA,CALI,3.4160555556,-76.6515,28/06/2005,
26055110,LA INDEPENDENCI   ,VALLE DEL CAUCA,JAMUNDÍ,3.1853611111,-76.5693055556,28/06/2005,
26055120,UNIV DEL VALLE  ,VALLE DEL CAUCA,CALI,3.378,-76.5338888889,26/11/2006,
26055140,JAMUNDI AUTOMATICA ,VALLE DEL CAUCA,JAMUNDÍ,3.2744444444,-76.5416666667,01/03/1995,
26057030, POTRERITO   [26057030],VALLE DEL CAUCA,JAMUNDÍ,3.2431944444,-76.5924166667,15/01/1946,
26057040,TIMBA    [26057040],CAUCA,BUENOS AIRES,3.1171111111,-76.6240277778,15/08/1946,
26060020,CABUYAL    [26060020],VALLE DEL CAUCA,CANDELARIA,3.3202222222,-76.3466111111,15/05/1953,
26060030,VILLA RICA   [26060030],CAUCA,VILLA RICA,3.1789444444,-76.463,15/10/1966,
26060200,CAJONES    [26060200],CAUCA,MIRANDA,3.2264166667,-76.1408055556,15/08/1973,
26065010,ING CAUCA   [26065010],CAUCA,MIRANDA,3.2691666667,-76.3473333333,15/01/1965,
26065020,MIRANDA    [26065020],CAUCA,MIRANDA,3.2456666667,-76.2230555556,15/06/1965,
26065040,CABUYAL [26065040],VALLE DEL CAUCA,CANDELARIA,3.3202222222,-76.3466111111,15/10/1991,15/01/1997
26070090,PENON EL [26070090],VALLE DEL CAUCA,FLORIDA,3.3166666667,-76.2333333333,15/05/1953,15/01/1972
26070110,ZAPATA LA   [26070110],VALLE DEL CAUCA,PALMIRA,3.5271944444,-76.2108333333,15/03/1965,
26070170,ESPERANZA PRADERA   ,VALLE DEL CAUCA,PRADERA,3.4597222222,-76.2502777778,15/04/1982,
26070760,FLORIDA    [26070760],VALLE DEL CAUCA,FLORIDA,3.3277777778,-76.2391388889,15/05/1953,
26070770,PALMERA LA [26070770],VALLE DEL CAUCA,FLORIDA,3.3333333333,-76.1666666667,15/10/1976,15/08/1994
26075010,PALMIRA ICA   [26075010],VALLE DEL CAUCA,PALMIRA,3.5134722222,-76.3148888889,15/01/1930,
26075020,CALIPUERTO [26075020],VALLE DEL CAUCA,CANDELARIA,3.4333333333,-76.4,15/06/1940,15/07/1971
26075040,APTO A BONILLA  ,VALLE DEL CAUCA,PALMIRA,3.5366888889,-76.3866388889,15/07/1971,
26075050,ING MANUELITA   ,VALLE DEL CAUCA,PALMIRA,3.5740555556,-76.2778055556,14/01/1900,
26075060,ARREBOLES [26075060],VALLE DEL CAUCA,CANDELARIA,3.4333333333,-76.4333333333,15/07/1978,15/07/1995
26075080,CENICANA    [26075080],VALLE DEL CAUCA,FLORIDA,3.3604166667,-76.2997222222,15/06/1981,
26075100,GJA EXP HOESCHST ,VALLE DEL CAUCA,PALMIRA,3.6333333333,-76.4333333333,15/06/1990,15/10/2002
26075120,LA DIANA AUTOM  ,VALLE DEL CAUCA,FLORIDA,3.3140555556,-76.1856944444,26/06/2005,
26075150,A.A.BONILLA AUTOM   ,VALLE DEL CAUCA,PALMIRA,3.5329916667,-76.3825,26/09/2005,
26077060,BUCHITOLO    [26077060],VALLE DEL CAUCA,CANDELARIA,3.3741666667,-76.3497222222,15/07/1961,
26080070,VIJES    [26080070],VALLE DEL CAUCA,VIJES,3.6985277778,-76.4297222222,15/04/1946,
26080280,PICHINDE    [26080280],VALLE DEL CAUCA,CALI,3.4381944444,-76.6015555556,15/01/1974,
26080290,MEDIACANOA-ALERTAS    ,VALLE DEL CAUCA,YOTOCO,3.8908888889,-76.3508333333,15/09/1979,
26080310,CALI SEDE IDEAM  ,VALLE DEL CAUCA,CALI,3.4759722222,-76.5230277778,15/10/1996,
26080380,VILLA LUZ ALBA ,VALLE DEL CAUCA,LA CUMBRE,3.7,-76.5833333333,15/06/1990,15/10/2002
26085120,BASE AEREA MFS ,VALLE DEL CAUCA,CALI,3.4545,-76.4997222222,15/03/1974,02/10/2013
26085160,SILOE AUTOM   [26085160],VALLE DEL CAUCA,CALI,3.4255,-76.5606111111,28/06/2005,
26085170,BASE AEREA MFS  ,VALLE DEL CAUCA,CALI,3.4545,-76.4997222222,23/11/2006,
26087030,RIOFRIO [26087030],VALLE DEL CAUCA,RIOFRÍO,4.1333333333,-76.2666666667,15/10/1958,15/07/1984
26087100,COLEGIO EL [26087100],VALLE DEL CAUCA,CALI,3.4666666667,-76.5666666667,15/01/1972,15/05/1996
26090060,JUNTAS LAS   [26090060],VALLE DEL CAUCA,GINEBRA,3.7732222222,-76.1655555556,15/03/1975,
26090460,PARAISO EL   [26090460],VALLE DEL CAUCA,EL CERRITO,3.6497222222,-76.1997222222,15/03/1970,
26090630,GUACARI    [26090630],VALLE DEL CAUCA,GUACARÍ,3.7701388889,-76.3319444444,15/01/1972,
26090660,PAN DE AZUCAR ,VALLE DEL CAUCA,EL CERRITO,3.7166666667,-76.1166666667,15/09/1972,15/08/1995
26090710,TENERIFE [26090710],VALLE DEL CAUCA,PALMIRA,3.6166666667,-76.0333333333,15/12/1970,15/01/1972
26095080,TENERIFE    [26095080],VALLE DEL CAUCA,EL CERRITO,3.7299722222,-76.0747777778,15/01/1971,
26095110,ICA-BALBOA [26095110],VALLE DEL CAUCA,BUGA,3.9333333333,-76.3,15/11/1961,15/01/1997
26095220,ITA-BUGA [26095220],VALLE DEL CAUCA,BUGA,3.9166666667,-76.3,15/07/1969,15/08/1981
26095230,VINCULO EL   [26095230],VALLE DEL CAUCA,BUGA,3.8348333333,-76.3000111111,15/09/1983,
26095320,EL VINCULO AUTOM  ,VALLE DEL CAUCA,BUGA,3.8348055556,-76.3000055556,24/06/2005,
26097040,VERGEL EL   [26097040],VALLE DEL CAUCA,BUGA,3.88825,-76.2641944444,15/08/1967,
26100070,LUCERNA HDA   [26100070],VALLE DEL CAUCA,BUGALAGRANDE,4.2238055556,-76.1473055556,15/11/1974,
26100300,OBANDO    [26100300],VALLE DEL CAUCA,OBANDO,4.5886111111,-75.9658333333,15/08/1967,
26100350,PTO FRAZADAS   [26100350],VALLE DEL CAUCA,TULUÁ,4.0543611111,-75.99475,15/02/1971,
26100400,ALCAZAR EL   [26100400],VALLE DEL CAUCA,ZARZAL,4.3068611111,-76.0187777778,15/02/1971,
26100410,GALICIA    [26100410],VALLE DEL CAUCA,BUGALAGRANDE,4.1718888889,-76.0563888889,15/01/1972,
26100690,PLACER EL   [26100690],VALLE DEL CAUCA,BUGA,3.8789444444,-76.1005555556,15/01/1971,
26100700,PARDO    [26100700],VALLE DEL CAUCA,ANDALUCÍA,4.08725,-76.1008055556,15/01/1972,
26100740,SAN PEDRO   [26100740],VALLE DEL CAUCA,LA VICTORIA,4.5156388889,-76.0405555556,15/10/1969,
26100770,CEILAN    [26100770],VALLE DEL CAUCA,BUGALAGRANDE,4.1143055556,-76.0425277778,15/11/1974,
26100780,ZARZAL    [26100780],VALLE DEL CAUCA,ZARZAL,4.3830555556,-76.0735,15/11/1974,
26100790,ITALIA LA   [26100790],VALLE DEL CAUCA,SEVILLA,4.0572222222,-75.80575,15/11/1974,
26100800,NOGALES ALTAGRACIA   ,VALLE DEL CAUCA,BUGA,3.8886666667,-76.0658333333,15/11/1974,
26100810,MATEGUADUA [26100810],VALLE DEL CAUCA,TULUÁ,4.0283333333,-76.1685277778,15/03/1970,15/09/1983
26100820,RAFAELA LA [26100820],VALLE DEL CAUCA,TULUÁ,4.1166666667,-76.2,15/01/1975,15/06/1997
26100830,PALMASOLA    [26100830],VALLE DEL CAUCA,CARTAGO,4.6884166667,-75.9616666667,15/08/1980,
26105110,ING RIOPAILA   [26105110],VALLE DEL CAUCA,ZARZAL,4.3245,-76.0845277778,15/01/1967,
26105140,BARRAGAN    [26105140],VALLE DEL CAUCA,TULUÁ,4.0330555556,-75.8880277778,15/09/1972,
26105150,SAN MARCOS   [26105150],VALLE DEL CAUCA,BUGALAGRANDE,4.2389166667,-76.0330555556,15/09/1971,
26105160,APTO FARFAN   [26105160],VALLE DEL CAUCA,TULUÁ,4.0900833333,-76.2235833333,15/09/1948,
26105230,MATEGUADUA    [26105230],VALLE DEL CAUCA,TULUÁ,4.0283333333,-76.1685277778,15/09/1983,
26105240,EL PLACER AUTOM  ,VALLE DEL CAUCA,BUGA,3.8791111111,-76.1005555556,30/06/2005,
26105250,ZARAGOZA AUTOM   ,VALLE DEL CAUCA,CARTAGO,4.6897777778,-75.9251944444,30/06/2005,
26107130,MATEGUADUA    [26107130],VALLE DEL CAUCA,SAN PEDRO,4.0152222222,-76.1579722222,15/06/1945,
26107140,MORALIA [26107140],VALLE DEL CAUCA,TULUÁ,4.0833333333,-76.1166666667,15/05/1972,15/11/1975
26107160,PTE CARRETERA ,VALLE DEL CAUCA,TULUÁ,4.0833333333,-76.1833333333,15/10/1974,15/09/1976
26110040,BOLIVAR    [26110040],VALLE DEL CAUCA,BOLÍVAR,4.3429444444,-76.1904444444,15/04/1961,
26110060,HIGUERON [26110060],VALLE DEL CAUCA,ROLDANILLO,4.4666666667,-76.1166666667,15/07/1967,15/03/2002
26110070,SAN ANTONIO [26110070],VALLE DEL CAUCA,TORO,4.6166666667,-76.0666666667,15/08/1967,15/03/2002
26110100,HIGUERONCITO [26110100],VALLE DEL CAUCA,ROLDANILLO,4.4833333333,-76.1,15/07/1967,15/03/2002
26110110,CAYETANA LA [26110110],VALLE DEL CAUCA,LA UNIÓN,4.5833333333,-76.05,15/06/1964,15/03/2002
26110120,VILLA NUEVA   [26110120],VALLE DEL CAUCA,EL ÁGUILA,4.9710833333,-76.0385277778,15/09/1970,
26110150,INMACULADA LA [26110150],VALLE DEL CAUCA,ANSERMANUEVO,4.7938333333,-75.9865,15/04/1946,
26110160,SAN FRANCISCO   ,VALLE DEL CAUCA,TORO,4.6848611111,-76.0357222222,15/06/1971,
26110210,BRISAS LAS   [26110210],VALLE DEL CAUCA,ANSERMANUEVO,4.7756111111,-76.1442777778,15/12/1973,
26110230,ISUGU    [26110230],VALLE DEL CAUCA,ROLDANILLO,4.4186666667,-76.1005277778,15/06/1971,
26110250,TIERRABLANCA [26110250],VALLE DEL CAUCA,ROLDANILLO,4.4166666667,-76.1,15/02/1990,15/08/2003
26110290,ARBOLEDA LA   [26110290],VALLE DEL CAUCA,LA UNIÓN,4.5316111111,-76.0936111111,15/01/1974,
26110300,CEROS    [26110300],VALLE DEL CAUCA,TORO,4.6163888889,-76.0344444444,15/11/1979,
26115030,TIERRABLANCA [26115030],VALLE DEL CAUCA,ROLDANILLO,4.4166666667,-76.1,15/01/1967,15/01/1990
26115040,CENT ADMO LA UNION ,VALLE DEL CAUCA,LA UNIÓN,4.5312222222,-76.0621666667,15/02/1967,
26115050,GRAMAS LAS [26115050],VALLE DEL CAUCA,ROLDANILLO,4.4666666667,-76.1166666667,15/07/1967,15/08/1983
26115060,CAYETANA LA [26115060],VALLE DEL CAUCA,LA UNIÓN,4.5666666667,-76.0333333333,15/09/1968,15/07/1970
26115080,CANDELARIA    [26115080],VALLE DEL CAUCA,ROLDANILLO,4.4809166667,-76.0798888889,15/01/1978,
26115090,LAS BRISAS AUTOM  ,VALLE DEL CAUCA,ANSERMANUEVO,4.7755833333,-76.1442777778,30/06/2005,
26117010,BOCATOMA [26117010],VALLE DEL CAUCA,BOLÍVAR,4.35,-76.2,15/05/1946,15/04/1987
26117030,TIERRABLANCA [26117030],VALLE DEL CAUCA,ROLDANILLO,4.4166666667,-76.1,15/08/1965,15/08/2003
26117040,BOMBA 3 [26117040],VALLE DEL CAUCA,ROLDANILLO,4.4833333333,-76.1,15/04/1971,15/07/1981
26117060,SAN ANTONIO [26117060],VALLE DEL CAUCA,TORO,4.5666666667,-76.0833333333,15/01/1969,15/03/2002
26117070,CANDELARIA [26117070],VALLE DEL CAUCA,ROLDANILLO,4.4666666667,-76.0833333333,15/04/1971,15/08/2003
26117080,DREN PPAL K0+00 ,VALLE DEL CAUCA,TORO,4.6166666667,-76.05,15/01/1970,15/03/2002
26117090,CAYETANA REJA ,VALLE DEL CAUCA,LA UNIÓN,4.5833333333,-76.05,15/01/1970,15/03/1996
26117100,PTE CAYETANA [26117100],VALLE DEL CAUCA,LA UNIÓN,4.5833333333,-76.0666666667,15/01/1969,15/03/1996
26117110,TIERRA BLANCA ,VALLE DEL CAUCA,ROLDANILLO,4.4166666667,-76.1,15/01/1970,15/03/1996
26117120,TIERRA BLANCA ,VALLE DEL CAUCA,ROLDANILLO,4.4166666667,-76.1,15/01/1970,15/03/1996
26117150,CAYETANA LA [26117150],VALLE DEL CAUCA,LA UNIÓN,4.5833333333,-76.05,15/02/1974,15/03/2002
26117170,TIERRA BLANCA ,VALLE DEL CAUCA,ROLDANILLO,4.4333333333,-76.15,15/01/1969,15/03/2002
26117180,CARACOLI [26117180],VALLE DEL CAUCA,TORO,4.55,-76.0833333333,15/10/1979,15/03/1996
26117190,UNION LA [26117190],VALLE DEL CAUCA,LA UNIÓN,4.5166666667,-76.1166666667,15/10/1979,15/03/2002
26117200,TULIA LA [26117200],VALLE DEL CAUCA,BOLÍVAR,4.3851111111,-76.2445277778,15/11/1984,28/08/2014
26120120,CAMELIA LA   [26120120],VALLE DEL CAUCA,CAICEDONIA,4.3315555556,-75.8348333333,15/07/1971,
26120130,COROZAL [26120130],VALLE DEL CAUCA,ZARZAL,4.4027777778,-75.9154166667,15/08/1971,
26120150,ALCALA    [26120150],VALLE DEL CAUCA,ALCALÁ,4.6764722222,-75.7863055556,15/03/1972,
26120160,SALENTO    [26120160],QUINDÍO,SALENTO,4.6362777778,-75.5691666667,15/11/1974,
26120170,PIJAO    [26120170],QUINDÍO,PIJAO,4.33275,-75.7062777778,15/11/1974,
26120180,ALAMBRADO EL-ALERT   ,VALLE DEL CAUCA,ZARZAL,4.4093055556,-75.8753333333,15/04/1977,
26120730,NUEVO LIBARE [26120730],RISARALDA,PEREIRA,4.7820555556,-75.6458333333,15/02/1999,15/10/2002
26125040,CALARCA [26125040],QUINDÍO,CALARCÁ,4.5283055556,-75.5963888889,15/02/1943,15/11/1946
26125060,APTO EL EDEN  [26125060],QUINDÍO,ARMENIA,4.4547222222,-75.7663888889,15/04/1949,
26125061,APTO EL EDEN - AUTOM ,QUINDÍO,ARMENIA,4.4547222222,-75.7663888889,15/07/2016,
26125110,PLAYA LA [26125110],QUINDÍO,GÉNOVA,4.2166666667,-75.7666666667,15/03/1972,15/09/1973
26125120,ARMENIA [26125120],QUINDÍO,ARMENIA,4.5315833333,-75.6906944444,15/09/1929,15/12/1934
26125130,CUMBARCO    [26125130],VALLE DEL CAUCA,SEVILLA,4.1850555556,-75.8323611111,15/10/1973,
26125290,ARMENIA AUTOM   ,QUINDÍO,ARMENIA,4.5315833333,-75.6906944444,29/09/2004,
26125300,CALARCA AUTOM   ,QUINDÍO,CALARCÁ,4.5283055556,-75.5963888889,04/10/2004,
26125510,SOLMAFORO PEREIRA ,RISARALDA,PEREIRA,4.8115555556,-75.6923611111,10/10/2013,
26125710,APTO MATECAÑA ,RISARALDA,PEREIRA,4.812675,-75.7395194444,12/09/2014,
26127010,EL ALAMBRADO   ,VALLE DEL CAUCA,ZARZAL,4.41025,-74.1246111111,15/01/1953,
26127030,BARRAGAN    [26127030],QUINDÍO,PIJAO,4.3374444444,-75.7920555556,15/02/1999,
26127040,CARTAGO    [26127040],RISARALDA,PEREIRA,4.7576111111,-75.89925,15/01/1945,
26127080,TIGRE EL [26127080],RISARALDA,PEREIRA,4.8,-75.8,15/08/1978,15/06/1982
26127090,SUCRE    [26127090],RISARALDA,PEREIRA,4.7108333333,-75.7576944444,15/05/1978,
26127100,ARABIA    [26127100],RISARALDA,PEREIRA,4.7141944444,-75.71375,15/05/1978,
26127120,MONTANA LA [26127120],RISARALDA,PEREIRA,4.7333333333,-75.8333333333,15/05/1980,15/05/1983
26127140,VESUBIO EL   [26127140],VALLE DEL CAUCA,CARTAGO,4.7741666667,-75.8608888889,15/09/1984,
26127150,PIJAO    [26127150],QUINDÍO,PIJAO,4.3339166667,-75.7029722222,15/02/1999,
26127160,NUEVO LIBARE BOCAT ,RISARALDA,PEREIRA,4.8,-75.6166666667,15/02/1999,15/10/2002
26130020,TERMALES    [26130020],RISARALDA,SANTA ROSA DE CABAL,4.8441666667,-75.5580555556,15/05/1971,
26130030,SUB MARSELLA [26130030],RISARALDA,MARSELLA,4.9333333333,-75.7333333333,15/08/1975,15/02/1984
26130170,POTREROS    [26130170],RISARALDA,SANTA ROSA DE CABAL,4.8855555556,-75.5580555556,15/09/1970,
26130180,SAN ISIDRO   [26130180],RISARALDA,PEREIRA,4.8009722222,-75.8583333333,15/09/1970,
26130190,BOQUERON [26130190],RISARALDA,SANTA ROSA DE CABAL,4.8333333333,-75.6666666667,15/09/1970,15/08/1980
26130200,RECUERDO EL   [26130200],RISARALDA,MARSELLA,4.9624166667,-75.7416666667,15/09/1970,
26130220,MARACAY    [26130220],RISARALDA,PEREIRA,4.8121666667,-75.8430555556,15/09/1978,
26130270,MARSELLA-ITA [26130270],RISARALDA,MARSELLA,4.9333333333,-75.75,15/05/1985,15/02/1989
26130540,PLAYA RICA [26130540],RISARALDA,SANTA ROSA DE CABAL,4.7567222222,-75.5971944444,15/10/1993,
26130550,BRISAS LAS HDA ,RISARALDA,SANTA ROSA DE CABAL,4.7333333333,-75.5166666667,15/10/1993,15/05/1998
26130560,PEZ FRESCO   [26130560],RISARALDA,SANTA ROSA DE CABAL,4.7327222222,-75.5755555556,15/10/1993,
26130570,NUEVO LIBARE   [26130570],RISARALDA,PEREIRA,4.7820555556,-75.6458333333,15/02/1999,
26135040,APTO MATECANA   ,RISARALDA,PEREIRA,4.8158611111,-75.7372222222,15/09/1947,
26135080,UNIV PEREIRA-UTP ,RISARALDA,PEREIRA,4.8,-75.7,15/03/1963,15/08/1971
26135090,JARDIN BOTANICO  ,RISARALDA,MARSELLA,4.9333333333,-75.7333333333,15/04/1989,15/09/2004
26135100,BOHEMIA LA   [26135100],RISARALDA,PEREIRA,4.8780277778,-75.8775555556,15/09/1963,
26135110,VERACRUZ    [26135110],RISARALDA,PEREIRA,4.8676388889,-75.6278055556,15/10/1977,
26135120,MARSELLA-ITA [26135120],RISARALDA,MARSELLA,4.9333333333,-75.75,15/04/1979,15/05/1985
26135140,LAGUNA LA   [26135140],RISARALDA,PEREIRA,4.7764166667,-75.4125,15/06/1981,
26135150,MIRANDA LA [26135150],RISARALDA,SANTA ROSA DE CABAL,4.85,-75.55,15/07/1981,15/12/1986
26135160,SAN REMO   [26135160],RISARALDA,SANTA ROSA DE CABAL,4.8416666667,-75.5799722222,15/07/1981,
26135170,BOQUERON EL [26135170],RISARALDA,SANTA ROSA DE CABAL,4.7833333333,-75.3833333333,15/07/1981,15/12/1986
26135180,HOTEL TERMALES ,RISARALDA,SANTA ROSA DE CABAL,4.8333333333,-75.55,15/06/1981,15/09/1991
26135190,PANTANOS LOS [26135190],RISARALDA,SANTA ROSA DE CABAL,4.7833333333,-75.4,15/07/1981,15/12/1986
26135200,PARAMO STA ROSA ,RISARALDA,SANTA ROSA DE CABAL,4.7833333333,-75.6166666667,15/11/1981,15/12/1986
26135210,LADERA W STA ROSA ,RISARALDA,SANTA ROSA DE CABAL,4.8,-75.6333333333,15/11/1981,15/12/1986
26135230,PICO PARAMO STA R ,RISARALDA,SANTA ROSA DE CABAL,4.7833333333,-75.45,15/10/1981,15/12/1986
26135240,JARDIN EL [26135240],RISARALDA,SANTA ROSA DE CABAL,4.85,-75.55,15/07/1981,15/12/1986
26135250,SIERRA LA [26135250],RISARALDA,SANTA ROSA DE CABAL,4.8,-75.4833333333,15/03/1983,15/12/1986
26135260,BERLIN [26135260],RISARALDA,SANTA ROSA DE CABAL,4.8166666667,-75.5166666667,15/03/1983,15/12/1986
26135290,MARSELLA AUTOM   ,RISARALDA,MARSELLA,4.9295833333,-75.7383888889,19/06/2005,
26135300,PNN QUIMBAYA AUTOM  ,RISARALDA,PEREIRA,4.7619166667,-75.7449166667,14/07/2004,
26135310,STA ROSA AUTOM  ,RISARALDA,SANTA ROSA DE CABAL,4.8468611111,-75.6356388889,23/10/2005,06/01/2016
26135320,NEV SANTA ISABEL ,RISARALDA,SANTA ROSA DE CABAL,4.8026111111,-75.3804722222,17/10/2005,23/08/2010
26135330,LA LAGUNA DEL OTUN ,RISARALDA,PEREIRA,4.7763611111,-75.4125,11/10/2005,
26137110,BANANERA LA 6-909  ,RISARALDA,PEREIRA,4.7733888889,-75.6330555556,15/11/1963,
26137120,REINA LA [26137120],RISARALDA,SANTA ROSA DE CABAL,4.8666666667,-75.6166666667,15/06/1971,15/03/1996
26137140,FLORIDA LA [26137140],RISARALDA,PEREIRA,4.7666666667,-75.6166666667,15/04/1978,15/06/1982
26137170,CAMPESTRES [26137170],RISARALDA,DOSQUEBRADAS,4.85,-75.6833333333,15/05/1993,15/08/2003
26137180,PLAYA RICA   [26137180],RISARALDA,SANTA ROSA DE CABAL,4.7568055556,-75.5974166667,15/10/1993,
26137190,BUENOS AIRES [26137190],RISARALDA,SANTA ROSA DE CABAL,4.7333333333,-75.5833333333,15/10/1993,15/02/2002
26137200,BUENOS AIRES [26137200],RISARALDA,SANTA ROSA DE CABAL,4.7333333333,-75.5833333333,15/10/1993,15/04/2002
26137210,PASTORA LA [26137210],RISARALDA,PEREIRA,4.7166666667,-75.5166666667,15/10/1993,15/12/2000
26137220,EL RETEN AUTOM  ,RISARALDA,SANTA ROSA DE CABAL,4.7281944444,-75.6034444444,15/11/1993,
26137230,PLANTA ELECTRICA   ,RISARALDA,SANTA ROSA DE CABAL,4.8588611111,-75.6099722222,15/03/1996,
26137240,LAGUNA DEL OTUN  ,RISARALDA,SANTA ROSA DE CABAL,4.7766666667,-75.4122222222,15/09/1996,
26137250,NUEVO LIBARE BOCAT ,RISARALDA,PEREIRA,4.8,-75.6166666667,15/02/1999,15/09/2005
26140080,TAIJARA ALEJANDRIA ,RISARALDA,GUÁTICA,5.2808055556,-75.8258333333,15/06/1990,
26140090,TAPARCAL    [26140090],RISARALDA,BELÉN DE UMBRÍA,5.1670555556,-75.8627777778,15/01/1969,
26140110,SAN CLEMENTE   [26140110],RISARALDA,GUÁTICA,5.3178611111,-75.7876666667,15/08/1970,
26140120,MISTRATO    [26140120],RISARALDA,MISTRATÓ,5.29425,-75.8727222222,15/01/1964,
26140180,VIRGINIA LA-ALERTA   ,RISARALDA,LA VIRGINIA,4.8925,-75.8827777778,15/04/1979,
26140330,VIRGINIA LA [26140330],RISARALDA,LA VIRGINIA,4.9,-75.8833333333,15/01/1952,15/10/1972
26145010,CECILIA LA [26145010],CALDAS,VITERBO,5.0666666667,-75.8833333333,15/09/1963,15/01/1973
26145020,BELLAVISTA    [26145020],CALDAS,ANSERMA,5.2759444444,-75.8001388889,15/09/1963,
26145030,CAMELIA LA   [26145030],RISARALDA,SANTUARIO,5.0793611111,-75.9670555556,15/09/1963,
26145050,SAMARIA LA [26145050],CALDAS,VITERBO,5.05,-75.8833333333,15/08/1973,15/01/1997
26145080,PARAMO TATAMA ,RISARALDA,SANTUARIO,5.1238611111,-76.061,14/12/2005,29/09/2010
26145090,STA EMILIA AUTOM  ,RISARALDA,BELÉN DE UMBRÍA,5.2074722222,-75.9029444444,21/10/2005,
26147010,BOCATOMA 6-930 ,RISARALDA,GUÁTICA,5.2666666667,-75.8333333333,15/04/1967,15/08/1989
